BSSIDLabel,RSSLabel,SSIDLabel,finLabel
20:76:93:3a:ae:78,-80,HC5761,54
0e:69:6c:0a:bf:02,-51,HUST_WIRELESS_AUTO,54
0e:69:6c:0a:c0:86,-79,HUST_WIRELESS_AUTO,54
06:69:6c:0a:c0:86,-80,HUST_WIRELESS,54
4a:69:6c:07:a2:37,-84,HUST_WIRELESS_AUTO,54
3a:69:6c:07:99:86,-83,HUST_WIRELESS_AUTO,54
3a:69:6c:07:99:84,-83,HUST_WIRELESS,54
0e:69:6c:0a:bf:06,-82,HUST_WIRELESS_AUTO,54
4a:69:6c:07:85:77,-88,HUST_WIRELESS_AUTO,54
ea:69:6c:07:90:11,-81,HUST_WIRELESS_AUTO,54
4a:69:6c:07:85:75,-89,HUST_WIRELESS,54
fa:69:6c:07:96:e2,-84,HUST_WIRELESS_AUTO,54
ea:69:6c:07:90:1f,-81,HUST_WIRELESS,54
fa:69:6c:07:96:e0,-85,HUST_WIRELESS,54
f8:da:0c:73:0f:e7,-89,yang,54
1a:69:6c:07:9c:24,-93,HUST_WIRELESS_AUTO,54
48:3c:0c:eb:e4:6c,-86,lion,54
ec:26:ca:ec:33:1e,-91,N501,54
4a:69:6c:07:a2:35,-84,HUST_WIRELESS,54
7a:69:6c:07:96:7a,-87,HUST_WIRELESS_AUTO,54
2a:69:6c:07:a0:75,-87,HUST_WIRELESS_AUTO,54
4a:00:e3:24:ce:f4,-87,RTOS-PC,54
70:3d:15:3a:86:b1,-89,HUST_WIRELESS_AUTO,54
d4:ee:07:45:03:10,-88,HIWIFI-ISE,54
06:69:6c:0a:bf:02,-53,HUST_WIRELESS,55
4a:69:6c:07:a1:e7,-69,HUST_WIRELESS_AUTO,55
88:25:93:58:06:63,-69,TP-LINK_580663,55
4a:69:6c:07:a1:e5,-69,HUST_WIRELESS,55
2a:69:6c:05:c5:23,-62,HUST_WIRELESS,55
2a:69:6c:05:c5:25,-62,HUST_WIRELESS_AUTO,55
00:0f:e2:db:26:20,-61,ChinaNet,55
00:87:46:20:fb:02,-71,360WiFi-FB02,55
6a:69:6c:05:c3:09,-79,HUST_WIRELESS_AUTO,55
b0:d5:9d:8c:2d:b1,-73,360免费WiFi-B1,55
06:69:6c:0a:be:fa,-67,HUST_WIRELESS,55
0e:69:6c:0a:be:fa,-68,HUST_WIRELESS_AUTO,55
0e:69:6c:0a:bf:02,-54,HUST_WIRELESS_AUTO,55
3a:69:6c:07:99:86,-78,HUST_WIRELESS_AUTO,55
3a:69:6c:07:99:84,-80,HUST_WIRELESS,55
fa:69:6c:07:96:e2,-88,HUST_WIRELESS_AUTO,55
fa:69:6c:07:96:e0,-89,HUST_WIRELESS,55
d4:ee:07:45:03:10,-89,HIWIFI-ISE,55
7a:69:6c:07:96:7a,-84,HUST_WIRELESS_AUTO,55
4a:69:6c:07:85:77,-93,HUST_WIRELESS_AUTO,55
c8:3a:35:22:ad:91,-83,HC5761,55
38:22:d6:aa:15:30,-85,ChinaNet,55
4a:69:6c:07:a2:37,-79,HUST_WIRELESS_AUTO,55
4a:69:6c:07:a2:35,-80,HUST_WIRELESS,55
4a:69:6c:07:85:75,-93,HUST_WIRELESS,55
20:76:93:3a:ae:78,-84,HC5761,55
00:36:76:43:f1:a8,-82,徐-A8,55
2a:69:6c:07:a0:73,-84,HUST_WIRELESS,55
6a:69:6c:07:96:d7,-94,HUST_WIRELESS,55
f8:da:0c:73:0f:e7,-85,yang,55
8c:a6:df:91:51:45,-85,server-2,55
4a:00:e3:24:ce:f4,-88,RTOS-PC,55
4c:e6:76:c9:fc:00,-93,HongboJiangOffice,55
00:0f:e2:98:15:10,-93,ChinaNet,55
74:25:8a:44:f1:f1,-82,HUST_WIRELESS_AUTO,55
06:69:6c:0a:bf:02,-52,HUST_WIRELESS,56
4a:69:6c:07:a1:e7,-73,HUST_WIRELESS_AUTO,56
88:25:93:58:06:63,-67,TP-LINK_580663,56
4a:69:6c:07:a1:e5,-73,HUST_WIRELESS,56
2a:69:6c:05:c5:23,-69,HUST_WIRELESS,56
2a:69:6c:05:c5:25,-69,HUST_WIRELESS_AUTO,56
00:0f:e2:db:26:20,-78,ChinaNet,56
00:87:46:20:fb:02,-73,360WiFi-FB02,56
6a:69:6c:05:c3:09,-80,HUST_WIRELESS_AUTO,56
b0:d5:9d:8c:2d:b1,-80,360免费WiFi-B1,56
06:69:6c:0a:be:fa,-72,HUST_WIRELESS,56
0e:69:6c:0a:be:fa,-72,HUST_WIRELESS_AUTO,56
0e:69:6c:0a:bf:02,-52,HUST_WIRELESS_AUTO,56
3a:69:6c:07:99:86,-77,HUST_WIRELESS_AUTO,56
3a:69:6c:07:99:84,-80,HUST_WIRELESS,56
ba:69:6c:05:c4:4c,-83,HUST_WIRELESS,56
6a:69:6c:05:c3:07,-80,HUST_WIRELESS,56
ba:69:6c:05:c4:4e,-82,HUST_WIRELESS_AUTO,56
38:22:d6:8c:77:30,-82,HUST_WIRELESS,56
74:25:8a:44:f1:f0,-77,HUST_WIRELESS,56
4a:69:6c:07:a2:37,-80,HUST_WIRELESS_AUTO,56
4a:00:e3:24:ce:f4,-85,RTOS-PC,56
4a:69:6c:07:a2:35,-81,HUST_WIRELESS,56
0e:69:6c:0a:c0:86,-80,HUST_WIRELESS_AUTO,56
74:25:8a:44:f1:f1,-80,HUST_WIRELESS_AUTO,56
ea:69:6c:07:90:11,-73,HUST_WIRELESS_AUTO,56
7a:69:6c:05:c2:08,-84,HUST_WIRELESS,56
38:22:d6:8c:77:32,-83,HUST_TEST,56
7a:69:6c:05:c2:0a,-84,HUST_WIRELESS_AUTO,56
38:22:d6:aa:15:30,-89,ChinaNet,56
aa:69:6c:07:9a:fd,-91,HUST_WIRELESS_AUTO,56
ea:69:6c:07:90:1f,-73,HUST_WIRELESS,56
48:3c:0c:eb:e4:6c,-79,lion,56
38:22:d6:8c:77:31,-83,HUST_WIRELESS_AUTO,56
1a:69:6c:07:9c:22,-87,HUST_WIRELESS,56
c8:3a:35:22:ad:91,-77,HC5761,56
06:69:6c:0a:bf:02,-47,HUST_WIRELESS,57
4a:69:6c:07:a1:e7,-72,HUST_WIRELESS_AUTO,57
2a:69:6c:05:c5:25,-60,HUST_WIRELESS_AUTO,57
88:25:93:58:06:63,-61,TP-LINK_580663,57
00:87:46:20:fb:02,-69,360WiFi-FB02,57
0e:69:6c:0a:be:fa,-74,HUST_WIRELESS_AUTO,57
20:76:93:3a:ae:78,-85,HC5761,57
6a:69:6c:05:c3:09,-78,HUST_WIRELESS_AUTO,57
4a:69:6c:07:a2:37,-85,HUST_WIRELESS_AUTO,57
4a:00:e3:24:ce:f4,-83,RTOS-PC,57
b0:d5:9d:8c:2d:b1,-68,360免费WiFi-B1,57
38:22:d6:8c:77:31,-88,HUST_WIRELESS_AUTO,57
4a:69:6c:07:a1:e5,-73,HUST_WIRELESS,57
00:0f:e2:db:26:20,-62,ChinaNet,57
2a:69:6c:05:c5:23,-60,HUST_WIRELESS,57
06:69:6c:0a:be:fa,-74,HUST_WIRELESS,57
6a:69:6c:05:c3:07,-79,HUST_WIRELESS,57
38:22:d6:8c:77:30,-85,HUST_WIRELESS,57
7a:69:6c:07:96:7a,-87,HUST_WIRELESS_AUTO,57
7a:69:6c:05:c2:0a,-84,HUST_WIRELESS_AUTO,57
7a:69:6c:07:96:78,-87,HUST_WIRELESS,57
0e:69:6c:0a:bf:02,-48,HUST_WIRELESS_AUTO,57
aa:69:6c:07:95:fd,-91,HUST_WIRELESS_AUTO,57
38:22:d6:8c:77:32,-87,HUST_TEST,57
7a:69:6c:05:c2:08,-84,HUST_WIRELESS,57
4a:69:6c:07:a2:35,-86,HUST_WIRELESS,57
0e:69:6c:0a:c0:86,-78,HUST_WIRELESS_AUTO,57
74:25:8a:44:f1:f1,-81,HUST_WIRELESS_AUTO,57
c8:3a:35:22:ad:91,-85,HC5761,57
ea:69:6c:07:90:1f,-84,HUST_WIRELESS,57
06:69:6c:0a:c0:86,-80,HUST_WIRELESS,57
d4:ee:07:45:03:10,-91,HIWIFI-ISE,57
ca:69:6c:05:c5:cf,-91,HUST_WIRELESS_AUTO,57
aa:69:6c:07:9a:fb,-93,HUST_WIRELESS,57
00:36:76:43:f1:a8,-80,徐-A8,57
06:69:6c:0a:bf:02,-56,HUST_WIRELESS,58
4a:69:6c:07:a1:e7,-69,HUST_WIRELESS_AUTO,58
2a:69:6c:05:c5:25,-64,HUST_WIRELESS_AUTO,58
88:25:93:58:06:63,-66,TP-LINK_580663,58
00:87:46:20:fb:02,-68,360WiFi-FB02,58
0e:69:6c:0a:be:fa,-72,HUST_WIRELESS_AUTO,58
4a:00:e3:24:ce:f4,-81,RTOS-PC,58
b0:d5:9d:8c:2d:b1,-68,360免费WiFi-B1,58
4a:69:6c:07:a1:e5,-69,HUST_WIRELESS,58
00:0f:e2:db:26:20,-68,ChinaNet,58
2a:69:6c:05:c5:23,-64,HUST_WIRELESS,58
06:69:6c:0a:be:fa,-72,HUST_WIRELESS,58
0e:69:6c:0a:bf:02,-55,HUST_WIRELESS_AUTO,58
74:25:8a:44:f1:f0,-81,HUST_WIRELESS,58
74:25:8a:44:f1:f1,-81,HUST_WIRELESS_AUTO,58
38:22:d6:8c:77:30,-81,HUST_WIRELESS,58
6a:69:6c:05:c3:09,-82,HUST_WIRELESS_AUTO,58
6a:69:6c:05:c3:07,-84,HUST_WIRELESS,58
4a:69:6c:07:a2:37,-79,HUST_WIRELESS_AUTO,58
3a:69:6c:07:99:84,-84,HUST_WIRELESS,58
0e:69:6c:0a:bf:06,-82,HUST_WIRELESS_AUTO,58
06:69:6c:0a:bf:06,-83,HUST_WIRELESS,58
ba:69:6c:05:c4:4c,-81,HUST_WIRELESS,58
0a:69:6c:07:90:a1,-91,HUST_WIRELESS,58
ea:69:6c:07:90:11,-84,HUST_WIRELESS_AUTO,58
ba:69:6c:05:c4:4e,-79,HUST_WIRELESS_AUTO,58
38:22:d6:8c:77:31,-82,HUST_WIRELESS_AUTO,58
da:69:6c:07:93:4e,-87,HUST_WIRELESS,58
ea:69:6c:07:90:1f,-85,HUST_WIRELESS,58
38:22:d6:8c:77:32,-83,HUST_TEST,58
38:97:d6:46:bc:3e,-89,Wireless_1,58
20:76:93:3a:ae:78,-86,HC5761,58
48:3c:0c:eb:e4:6c,-75,lion,58
3a:69:6c:07:99:86,-81,HUST_WIRELESS_AUTO,58
1a:69:6c:07:90:94,-89,HUST_WIRELESS_AUTO,58
06:69:6c:0a:bf:02,-47,HUST_WIRELESS,59
88:25:93:58:06:63,-61,TP-LINK_580663,59
2a:69:6c:05:c5:23,-66,HUST_WIRELESS,59
2a:69:6c:05:c5:25,-66,HUST_WIRELESS_AUTO,59
00:0f:e2:db:26:20,-59,ChinaNet,59
b0:d5:9d:8c:2d:b1,-71,360免费WiFi-B1,59
0e:69:6c:0a:bf:02,-42,HUST_WIRELESS_AUTO,59
0e:69:6c:0a:be:fa,-72,HUST_WIRELESS_AUTO,59
06:69:6c:0a:be:fa,-72,HUST_WIRELESS,59
4a:69:6c:07:a1:e7,-71,HUST_WIRELESS_AUTO,59
4a:69:6c:07:a1:e5,-73,HUST_WIRELESS,59
fa:69:6c:07:96:e2,-86,HUST_WIRELESS_AUTO,59
ba:69:6c:05:c4:4e,-85,HUST_WIRELESS_AUTO,59
3a:69:6c:07:99:86,-79,HUST_WIRELESS_AUTO,59
3a:69:6c:07:99:84,-81,HUST_WIRELESS,59
20:76:93:3a:ae:78,-82,HC5761,59
4a:00:e3:24:ce:f4,-82,RTOS-PC,59
48:3c:0c:eb:e4:6c,-80,lion,59
00:87:46:20:fb:02,-78,360WiFi-FB02,59
ba:69:6c:05:c4:4c,-86,HUST_WIRELESS,59
0e:69:6c:0a:c0:86,-85,HUST_WIRELESS_AUTO,59
06:69:6c:0a:c0:86,-85,HUST_WIRELESS,59
74:25:8a:44:f1:f1,-82,HUST_WIRELESS_AUTO,59
74:25:8a:44:f1:f0,-87,HUST_WIRELESS,59
fa:69:6c:07:96:e0,-90,HUST_WIRELESS,59
ea:69:6c:07:90:11,-82,HUST_WIRELESS_AUTO,59
d4:ee:07:09:c7:8e,-87,DLINK-ISE,59
70:3d:15:3a:86:b1,-84,HUST_WIRELESS_AUTO,59
70:3d:15:3a:86:b2,-85,eduroam,59
46:1c:a8:68:7d:47,-86,DIRECT-47-HP M252 LaserJet,59
4a:69:6c:07:a2:37,-88,HUST_WIRELESS_AUTO,59
f8:da:0c:73:0f:e7,-89,yang,59
7a:69:6c:07:96:78,-84,HUST_WIRELESS,59
c8:3a:35:22:ad:91,-84,HC5761,59
7a:69:6c:05:c2:0a,-84,HUST_WIRELESS_AUTO,59
06:69:6c:0a:bf:02,-51,HUST_WIRELESS,60
88:25:93:58:06:63,-62,TP-LINK_580663,60
2a:69:6c:05:c5:23,-65,HUST_WIRELESS,60
2a:69:6c:05:c5:25,-64,HUST_WIRELESS_AUTO,60
00:0f:e2:db:26:20,-66,ChinaNet,60
b0:d5:9d:8c:2d:b1,-67,360免费WiFi-B1,60
0e:69:6c:0a:bf:02,-51,HUST_WIRELESS_AUTO,60
0e:69:6c:0a:be:fa,-70,HUST_WIRELESS_AUTO,60
06:69:6c:0a:be:fa,-69,HUST_WIRELESS,60
4a:69:6c:07:a1:e7,-65,HUST_WIRELESS_AUTO,60
4a:69:6c:07:a1:e5,-65,HUST_WIRELESS,60
6a:69:6c:05:c3:07,-72,HUST_WIRELESS,60
fa:69:6c:07:96:e2,-87,HUST_WIRELESS_AUTO,60
00:87:46:20:fb:02,-75,360WiFi-FB02,60
fa:69:6c:07:96:e0,-87,HUST_WIRELESS,60
ea:69:6c:07:90:1f,-79,HUST_WIRELESS,60
8a:69:6c:07:9c:0b,-86,HUST_WIRELESS_AUTO,60
4c:e6:76:c9:fc:00,-86,HongboJiangOffice,60
06:69:6c:0a:bf:06,-78,HUST_WIRELESS,60
74:25:8a:44:f1:f1,-86,HUST_WIRELESS_AUTO,60
7a:69:6c:05:c2:0a,-83,HUST_WIRELESS_AUTO,60
7a:69:6c:05:c2:08,-84,HUST_WIRELESS,60
48:3c:0c:eb:e4:6c,-78,lion,60
ba:69:6c:05:c4:4e,-85,HUST_WIRELESS_AUTO,60
42:49:0f:06:46:77,-88,DIRECT-77-HP M427 LaserJet,60
ba:69:6c:05:c4:4c,-86,HUST_WIRELESS,60
0e:69:6c:0a:bf:06,-78,HUST_WIRELESS_AUTO,60
3a:69:6c:07:99:86,-80,HUST_WIRELESS_AUTO,60
00:36:76:1e:a4:1e,-87,360免费WiFi-1E,60
da:69:6c:07:93:40,-91,HUST_WIRELESS_AUTO,60
3a:69:6c:07:99:84,-83,HUST_WIRELESS,60
38:22:d6:aa:15:30,-89,ChinaNet,60
8a:69:6c:07:9c:09,-86,HUST_WIRELESS,60
00:0f:e2:98:15:10,-92,ChinaNet,60
da:69:6c:07:93:4e,-93,HUST_WIRELESS,60
ea:69:6c:07:90:11,-80,HUST_WIRELESS_AUTO,60
06:69:6c:0a:bf:02,-52,HUST_WIRELESS,61
88:25:93:58:06:63,-70,TP-LINK_580663,61
2a:69:6c:05:c5:23,-62,HUST_WIRELESS,61
2a:69:6c:05:c5:25,-63,HUST_WIRELESS_AUTO,61
00:0f:e2:db:26:20,-59,ChinaNet,61
b0:d5:9d:8c:2d:b1,-73,360免费WiFi-B1,61
0e:69:6c:0a:bf:02,-54,HUST_WIRELESS_AUTO,61
0e:69:6c:0a:be:fa,-75,HUST_WIRELESS_AUTO,61
06:69:6c:0a:be:fa,-73,HUST_WIRELESS,61
00:87:46:20:fb:02,-72,360WiFi-FB02,61
4a:00:e3:24:ce:f4,-80,RTOS-PC,61
6a:69:6c:05:c3:09,-79,HUST_WIRELESS_AUTO,61
74:25:8a:44:f1:f1,-79,HUST_WIRELESS_AUTO,61
4a:69:6c:07:a2:37,-77,HUST_WIRELESS_AUTO,61
3a:69:6c:07:99:84,-81,HUST_WIRELESS,61
ba:69:6c:05:c4:4e,-77,HUST_WIRELESS_AUTO,61
ba:69:6c:05:c4:4c,-79,HUST_WIRELESS,61
d4:ee:07:45:03:10,-87,HIWIFI-ISE,61
0e:69:6c:0a:bf:56,-84,HUST_WIRELESS_AUTO,61
28:6c:07:6d:30:22,-84,csdc-xm,61
0e:69:6c:0a:c0:86,-84,HUST_WIRELESS_AUTO,61
6a:69:6c:05:c3:07,-78,HUST_WIRELESS,61
4a:69:6c:07:9a:65,-91,HUST_WIRELESS,61
ea:69:6c:07:90:11,-77,HUST_WIRELESS_AUTO,61
48:3c:0c:eb:e4:6c,-79,lion,61
4a:69:6c:07:9a:67,-92,HUST_WIRELESS_AUTO,61
6a:69:6c:07:96:d9,-91,HUST_WIRELESS_AUTO,61
4a:69:6c:07:85:75,-91,HUST_WIRELESS,61
4a:69:6c:07:a1:e7,-65,HUST_WIRELESS_AUTO,61
2e:71:d9:da:f7:8f,-90,找不到路了QAQ,61
da:69:6c:07:93:40,-90,HUST_WIRELESS_AUTO,61
00:36:76:1e:a4:1e,-93,360免费WiFi-1E,61
4a:69:6c:07:a1:e5,-65,HUST_WIRELESS,61
3a:69:6c:07:99:86,-80,HUST_WIRELESS_AUTO,61
06:69:6c:0a:bf:02,-46,HUST_WIRELESS,62
88:25:93:58:06:63,-69,TP-LINK_580663,62
2a:69:6c:05:c5:23,-60,HUST_WIRELESS,62
2a:69:6c:05:c5:25,-60,HUST_WIRELESS_AUTO,62
00:0f:e2:db:26:20,-56,ChinaNet,62
b0:d5:9d:8c:2d:b1,-73,360免费WiFi-B1,62
06:69:6c:0a:be:fa,-74,HUST_WIRELESS,62
4a:69:6c:07:a1:e7,-72,HUST_WIRELESS_AUTO,62
4a:69:6c:07:a1:e5,-72,HUST_WIRELESS,62
fa:69:6c:07:96:e2,-78,HUST_WIRELESS_AUTO,62
00:87:46:20:fb:02,-73,360WiFi-FB02,62
0e:69:6c:0a:bf:06,-77,HUST_WIRELESS_AUTO,62
74:25:8a:44:f1:f0,-79,HUST_WIRELESS,62
7a:69:6c:07:96:78,-85,HUST_WIRELESS,62
38:22:d6:aa:15:30,-83,ChinaNet,62
ba:69:6c:05:c4:4e,-83,HUST_WIRELESS_AUTO,62
fa:69:6c:07:96:e0,-81,HUST_WIRELESS,62
00:36:76:43:f1:a8,-89,徐-A8,62
1a:69:6c:07:90:94,-87,HUST_WIRELESS_AUTO,62
1a:69:6c:07:90:92,-86,HUST_WIRELESS,62
0e:69:6c:0a:bf:02,-45,HUST_WIRELESS_AUTO,62
4a:00:e3:24:ce:f4,-81,RTOS-PC,62
3a:69:6c:07:99:86,-83,HUST_WIRELESS_AUTO,62
06:69:6c:0a:bf:06,-77,HUST_WIRELESS,62
ea:69:6c:07:90:1f,-80,HUST_WIRELESS,62
0e:69:6c:0b:1b:6e,-89,HUST_WIRELESS_AUTO,62
4c:e6:76:c9:fc:00,-89,HongboJiangOffice,62
6a:69:6c:05:c3:07,-83,HUST_WIRELESS,62
06:69:6c:0b:1b:6e,-88,HUST_WIRELESS,62
00:0f:e2:98:15:10,-86,ChinaNet,62
20:76:93:3a:ae:78,-76,HC5761,62
0e:69:6c:0a:be:fa,-75,HUST_WIRELESS_AUTO,62
70:3d:15:3a:86:b2,-86,eduroam,62
70:3d:15:3a:86:b1,-85,HUST_WIRELESS_AUTO,62
70:3d:15:3a:86:b0,-83,HUST_WIRELESS,62
3a:69:6c:07:99:84,-83,HUST_WIRELESS,62
06:69:6c:0a:bf:02,-51,HUST_WIRELESS,63
88:25:93:58:06:63,-64,TP-LINK_580663,63
2a:69:6c:05:c5:23,-78,HUST_WIRELESS,63
2a:69:6c:05:c5:25,-78,HUST_WIRELESS_AUTO,63
00:0f:e2:db:26:20,-64,ChinaNet,63
b0:d5:9d:8c:2d:b1,-71,360免费WiFi-B1,63
06:69:6c:0a:be:fa,-69,HUST_WIRELESS,63
4a:69:6c:07:a1:e7,-67,HUST_WIRELESS_AUTO,63
4a:69:6c:07:a1:e5,-67,HUST_WIRELESS,63
6a:69:6c:05:c3:07,-80,HUST_WIRELESS,63
0e:69:6c:0a:be:fa,-69,HUST_WIRELESS_AUTO,63
6a:69:6c:05:c3:09,-79,HUST_WIRELESS_AUTO,63
00:87:46:20:fb:02,-70,360WiFi-FB02,63
4a:69:6c:07:a2:37,-84,HUST_WIRELESS_AUTO,63
fa:69:6c:07:96:e0,-89,HUST_WIRELESS,63
ea:69:6c:07:90:11,-84,HUST_WIRELESS_AUTO,63
1a:69:6c:07:9c:24,-80,HUST_WIRELESS_AUTO,63
1a:69:6c:07:9c:22,-84,HUST_WIRELESS,63
ba:69:6c:05:c4:4c,-81,HUST_WIRELESS,63
ea:69:6c:07:90:1f,-81,HUST_WIRELESS,63
00:0f:e2:98:15:10,-89,ChinaNet,63
48:3c:0c:eb:e4:6c,-80,lion,63
7a:69:6c:07:96:7a,-78,HUST_WIRELESS_AUTO,63
ba:69:6c:05:c4:4e,-81,HUST_WIRELESS_AUTO,63
7a:69:6c:07:96:78,-78,HUST_WIRELESS,63
4a:69:6c:07:a2:35,-82,HUST_WIRELESS,63
4a:00:e3:24:ce:f4,-80,RTOS-PC,63
74:25:8a:44:f1:f1,-84,HUST_WIRELESS_AUTO,63
0e:69:6c:0a:c0:86,-79,HUST_WIRELESS_AUTO,63
d4:ee:07:45:03:10,-82,HIWIFI-ISE,63
aa:69:6c:07:9a:fd,-86,HUST_WIRELESS_AUTO,63
ec:26:ca:ec:33:1e,-89,N501,63
74:25:8a:44:f1:f0,-84,HUST_WIRELESS,63
06:69:6c:0a:c0:86,-80,HUST_WIRELESS,63
38:22:d6:aa:15:30,-85,ChinaNet,63
0e:69:6c:0a:bf:02,-52,HUST_WIRELESS_AUTO,63
06:69:6c:0a:bf:02,-58,HUST_WIRELESS,64
88:25:93:58:06:63,-69,TP-LINK_580663,64
2a:69:6c:05:c5:23,-68,HUST_WIRELESS,64
2a:69:6c:05:c5:25,-68,HUST_WIRELESS_AUTO,64
00:0f:e2:db:26:20,-63,ChinaNet,64
b0:d5:9d:8c:2d:b1,-72,360免费WiFi-B1,64
06:69:6c:0a:be:fa,-72,HUST_WIRELESS,64
4a:69:6c:07:a1:e7,-56,HUST_WIRELESS_AUTO,64
4a:69:6c:07:a1:e5,-56,HUST_WIRELESS,64
00:87:46:20:fb:02,-70,360WiFi-FB02,64
0e:69:6c:0a:bf:02,-57,HUST_WIRELESS_AUTO,64
3a:69:6c:07:99:86,-79,HUST_WIRELESS_AUTO,64
3a:69:6c:07:99:84,-80,HUST_WIRELESS,64
4a:69:6c:07:a2:37,-83,HUST_WIRELESS_AUTO,64
4c:e6:76:c9:fc:00,-79,HongboJiangOffice,64
ca:69:6c:05:c5:cd,-90,HUST_WIRELESS,64
1a:69:6c:07:90:92,-86,HUST_WIRELESS,64
aa:69:6c:07:95:fb,-87,HUST_WIRELESS,64
7a:69:6c:07:96:7a,-83,HUST_WIRELESS_AUTO,64
48:3c:0c:eb:e4:6c,-77,lion,64
38:22:d6:8c:77:31,-74,HUST_WIRELESS_AUTO,64
aa:69:6c:07:95:fd,-87,HUST_WIRELESS_AUTO,64
fa:69:6c:07:96:e2,-87,HUST_WIRELESS_AUTO,64
4a:00:e3:24:ce:f4,-87,RTOS-PC,64
00:36:76:1e:a4:1e,-90,360免费WiFi-1E,64
1a:69:6c:07:9c:22,-80,HUST_WIRELESS,64
1a:69:6c:07:90:94,-86,HUST_WIRELESS_AUTO,64
38:22:d6:8c:77:30,-76,HUST_WIRELESS,64
0e:69:6c:0a:be:fa,-73,HUST_WIRELESS_AUTO,64
6a:69:6c:05:c3:09,-74,HUST_WIRELESS_AUTO,64
74:25:8a:44:f1:f1,-76,HUST_WIRELESS_AUTO,64
ea:69:6c:07:90:11,-83,HUST_WIRELESS_AUTO,64
ba:69:6c:05:c4:4e,-80,HUST_WIRELESS_AUTO,64
1a:69:6c:07:9c:24,-81,HUST_WIRELESS_AUTO,64
42:49:0f:06:46:77,-87,DIRECT-77-HP M427 LaserJet,64
06:69:6c:0a:bf:02,-47,HUST_WIRELESS,65
4a:69:6c:07:a1:e7,-73,HUST_WIRELESS_AUTO,65
88:25:93:58:06:63,-68,TP-LINK_580663,65
4a:69:6c:07:a1:e5,-74,HUST_WIRELESS,65
2a:69:6c:05:c5:23,-57,HUST_WIRELESS,65
2a:69:6c:05:c5:25,-57,HUST_WIRELESS_AUTO,65
00:0f:e2:db:26:20,-67,ChinaNet,65
00:87:46:20:fb:02,-76,360WiFi-FB02,65
b0:d5:9d:8c:2d:b1,-86,360免费WiFi-B1,65
06:69:6c:0a:be:fa,-76,HUST_WIRELESS,65
0e:69:6c:0a:be:fa,-75,HUST_WIRELESS_AUTO,65
0e:69:6c:0a:bf:02,-43,HUST_WIRELESS_AUTO,65
ba:69:6c:05:c4:4c,-82,HUST_WIRELESS,65
ba:69:6c:05:c4:4e,-82,HUST_WIRELESS_AUTO,65
4a:69:6c:07:a2:37,-84,HUST_WIRELESS_AUTO,65
4a:00:e3:24:ce:f4,-85,RTOS-PC,65
ea:69:6c:07:90:11,-82,HUST_WIRELESS_AUTO,65
48:3c:0c:eb:e4:6c,-76,lion,65
3a:69:6c:07:99:86,-79,HUST_WIRELESS_AUTO,65
20:76:93:3a:ae:78,-74,HC5761,65
00:0f:e2:98:15:10,-84,ChinaNet,65
74:25:8a:44:f1:f1,-80,HUST_WIRELESS_AUTO,65
4a:69:6c:07:a2:35,-85,HUST_WIRELESS,65
da:69:6c:05:c5:6e,-87,HUST_WIRELESS,65
00:87:36:3b:c8:74,-92,guesswhoiam,65
7a:69:6c:07:96:78,-87,HUST_WIRELESS,65
00:0f:e2:db:25:20,-91,ChinaNet,65
6a:69:6c:05:c3:09,-80,HUST_WIRELESS_AUTO,65
c8:3a:35:22:ad:91,-82,HC5761,65
7a:69:6c:07:96:7a,-83,HUST_WIRELESS_AUTO,65
d4:ee:07:45:03:10,-91,HIWIFI-ISE,65
74:25:8a:44:f1:f0,-78,HUST_WIRELESS,65
38:22:d6:8c:77:30,-83,HUST_WIRELESS,65
6a:69:6c:05:c3:07,-83,HUST_WIRELESS,65
d4:ee:07:09:c7:8e,-89,DLINK-ISE,65
8a:69:6c:07:91:6b,-90,HUST_WIRELESS_AUTO,65
06:69:6c:0a:bf:02,-49,HUST_WIRELESS,66
88:25:93:58:06:63,-63,TP-LINK_580663,66
2a:69:6c:05:c5:23,-67,HUST_WIRELESS,66
2a:69:6c:05:c5:25,-67,HUST_WIRELESS_AUTO,66
00:0f:e2:db:26:20,-63,ChinaNet,66
4a:69:6c:07:a1:e7,-74,HUST_WIRELESS_AUTO,66
4a:69:6c:07:a1:e5,-80,HUST_WIRELESS,66
06:69:6c:0a:be:fa,-74,HUST_WIRELESS,66
0e:69:6c:0a:be:fa,-73,HUST_WIRELESS_AUTO,66
00:87:46:20:fb:02,-68,360WiFi-FB02,66
b0:d5:9d:8c:2d:b1,-75,360免费WiFi-B1,66
0e:69:6c:0a:bf:02,-50,HUST_WIRELESS_AUTO,66
6a:69:6c:05:c3:07,-85,HUST_WIRELESS,66
ba:69:6c:05:c4:4c,-90,HUST_WIRELESS,66
20:76:93:3a:ae:78,-79,HC5761,66
6a:69:6c:05:c3:09,-85,HUST_WIRELESS_AUTO,66
4a:69:6c:07:a2:37,-83,HUST_WIRELESS_AUTO,66
7a:69:6c:07:96:7a,-90,HUST_WIRELESS_AUTO,66
0e:69:6c:0a:bf:06,-83,HUST_WIRELESS_AUTO,66
ea:69:6c:07:90:11,-86,HUST_WIRELESS_AUTO,66
ea:69:6c:07:90:1f,-88,HUST_WIRELESS,66
0e:69:6c:0a:c0:86,-76,HUST_WIRELESS_AUTO,66
06:69:6c:0a:c0:86,-76,HUST_WIRELESS,66
